"TournamentId","GameId","TournamentName","StartDate","EndDate","Location","Teamplay","TotalUSDPrize"
39796,552,"SirActionSlacks New Year's Eve Stream - Constructed Rainbow","2020-01-01","2020-01-01","Online",0,80
39785,245,"DAT TEAM CUP","2019-12-23","2019-12-31","Online",1,10000
39788,245,"FACEIT Pro League EU December 2019 (CS:GO)","2019-12-01","2019-12-31","Online",0,20000
42210,245,"FPL-C Europe #29 2019 (CS:GO)","2019-12-01","2019-12-31","Online",0,3000
39764,151,"GG year 2019","2019-12-21","2019-12-31","Online",0,755.25
39855,231,"Asian DOTA2 Gold Occupation Invitational Competition S9","2019-12-14","2019-12-30","Online",1,42882
39765,151,"Blazing Series: May Season 3","2019-12-02","2019-12-30","Online",0,736
39789,245,"FACEIT Pro League NA December Week #4 2019 (CS:GO)","2019-12-23","2019-12-30","Online",0,10000
39795,231,"Obao Elite Challenge","2019-12-12","2019-12-30","Online",1,28588
39711,552,"B3H 2019 Closeout","2019-12-28","2019-12-29","Online",0,350
39762,151,"Copa America 2019 Season 3 (SC2)","2019-12-14","2019-12-29","online",0,10025
39768,164,"Demacia Cup 2019","2019-12-21","2019-12-29","Suzhou / Hangzhou / Chongqing, China",1,76220
40302,245,"ESEA Rank G EU 12-22/12-29 2019","2019-12-22","2019-12-29","Online",0,3000
39860,151,"Gookbap League Season 3","2019-12-29","2019-12-29","Online",0,250
39784,245,"HardCup 5","2019-12-28","2019-12-29","Moscow, Russia",1,4836
39752,179,"Jonslow vs Dracont Bo7 Showmatch","2019-12-29","2019-12-29","Online",0,200
39782,245,"LBET Invitational #2","2019-12-22","2019-12-29","Online",1,20000
39783,245,"NSET 2019","2019-12-27","2019-12-29","Nantong, Jiangsu, China",1,8580
39753,406,"NYC Tekken Year End Tournament 2019","2019-12-29","2019-12-29","New York, USA",0,1782.2
40653,554,"Peacekeeper Elite Championship 2019","2019-12-28","2019-12-29","Xi'an, CN",1,428250
40508,504,"PUBG JAPAN SERIES Winter Invitational 2019","2019-12-29","2019-12-29","Tokyo, Japan",1,91337.1
39751,179,"TheViper+DauT vs TaToH+Yo - NAC 3 Promo","2019-12-29","2019-12-29","Online",1,300
39766,151,"Afreeca World Invitational #49","2019-12-28","2019-12-28","Online",0,200
39794,558,"BIG LAB: Holiday Edition","2019-12-28","2019-12-28","Croydon, UK",0,497.08
39781,245,"EGB Siberian Frost","2019-12-22","2019-12-28","Online",1,5000
41238,245,"ESEA Rank G NA 12-22/12-28 2019","2019-12-22","2019-12-28","Online",0,3000
40876,588,"ESL Premium Series #13","2019-12-28","2019-12-28","Online",0,55.5
39949,558,"Hard Read Ultimate #50","2019-12-28","2019-12-28","Harrisburg, PA",0,200
40986,158,"Ryzing Star Cup 4","2019-12-28","2019-12-28","Online",0,150
39750,179,"TheViper vs Liereyy - NAC 3 Promo","2019-12-28","2019-12-28","Online",0,150
39742,179,"DauT vs LaaaaaN - NAC 3 Promo","2019-12-27","2019-12-27","Online",0,100
40509,564,"Shadowverse World Grand Prix 2019","2019-12-25","2019-12-27","Tokyo, Japan and Saitama, Japan",0,1387727.29
39780,245,"Cyber Sphere Open Cup","2019-12-26","2019-12-26","Moscow, Russia",1,2080
40758,151,"Kung Fu Cup 2019 - Weekly #3","2019-12-26","2019-12-26","Online",0,400
39890,409,"The Salt Mine - World Finals","2019-12-19","2019-12-25","World",0,5000
39712,231,"SECTOR: MOSTBET Season 1 (Dota 2)","2019-11-13","2019-12-24","Online",1,10105.2
40074,272,"Centaury Time Attack Tournament","2019-12-02","2019-12-23","Online",0,110.8
39703,272,"CHRISTMAS ASTERI CUP","2019-12-23","2019-12-23","Online",0,55.4
39792,245,"FACEIT Pro League NA December Week #3 2019 (CS:GO)","2019-12-16","2019-12-23","Online",0,10000
39861,151,"Alpha Pro Series Xmas Showdown #3","2019-12-16","2019-12-22","Online",0,1600
39676,245,"Champions Cup Finals","2019-12-19","2019-12-22","St Julian's, Malta",1,3e+05
40608,555,"EA Champions Cup Winter 2019","2019-12-12","2019-12-22","Seoul, Korea",1,198000
39669,245,"EPICENTER 2019","2019-12-17","2019-12-22","Moscow, Russia",1,5e+05
40301,245,"ESEA Rank G EU 12-15/12-22 2019","2019-12-15","2019-12-22","Online",0,3000
40673,592,"Fandom Legends Invitational","2019-12-22","2019-12-22","Online",0,5000
39937,245,"GeForce Cup Pacific - Vietnam","2019-12-21","2019-12-22","Vietnam",1,1722.79
39706,536,"Gwinnett Brawl: For The Crown I (SFV:AE)","2019-12-22","2019-12-22","Duluth, GA",0,300
39704,558,"Gwinnett Brawl: For The Crown I (SSBU)","2019-12-22","2019-12-22","Duluth, GA",0,500
39705,406,"Gwinnett Brawl: For The Crown I (T7)","2019-12-22","2019-12-22","Duluth, GA",0,300
40399,328,"Hearthstone Global Games 2019","2019-11-15","2019-12-22","Online",1,75000
39778,245,"LOOT.BET/CS Season 5","2019-11-13","2019-12-22","Online",1,30000
39667,231,"ONE Esports Dota 2 World Pro Invitational Singapore","2019-12-17","2019-12-22","Singapore, Singapore",1,5e+05
40650,504,"Seoul Cup OGN Supermatch 2019","2019-12-21","2019-12-22","Seoul",1,51750
39701,179,"TheViper vs Mr.Yo - Multiple Maps Promo","2019-12-21","2019-12-22","Online",0,1080
39779,245,"VOKA League Season 1 - Playoffs","2019-12-21","2019-12-22","Online",1,2432.25
39668,272,"WeebCup Christmas Edition 2019","2019-12-22","2019-12-22","Online",0,553.96
39856,231,"WESG 2019/20 - Mexico Qualifier (Dota 2)","2019-12-22","2019-12-22","Online",1,3126
42826,534,"Winter Royale 2019 EU Day 3 PC","2019-12-22","2019-12-22","Europe",1,1350000
39718,245,"99Liga Season #13: Division 1 - Playoffs","2019-12-21","2019-12-21","Dortmund, North Rhine-Westphalia, Germany",1,11078.4
39666,272,"Beary Cup Winter Edition","2019-12-21","2019-12-21","Online",0,110.8
39675,558,"Cycom Weekly S2 #6","2019-12-21","2019-12-21","Le Kremlin-Bicêtre, France",0,248.15
39707,558,"Downtown Smash","2019-12-21","2019-12-21","Leiden, Netherlands",0,243.72
40008,603,"EPCL Below Zero","2019-12-21","2019-12-21","Online",1,4000
40855,231,"Epulze Monthly Cup December 2019 (Europe)","2019-12-21","2019-12-21","Online",1,500
40853,231,"Epulze Monthly Cup December 2019 (North America)","2019-12-21","2019-12-21","Online",1,500
40856,231,"Epulze Monthly Cup December 2019 (South America)","2019-12-21","2019-12-21","Online",1,500
40854,231,"Epulze Monthly Cup December 2019 (Southeast Asia)","2019-12-21","2019-12-21","Online",1,500
41237,245,"ESEA Rank G NA 12-15/12-21 2019","2019-12-15","2019-12-21","Online",0,3000
40875,588,"ESL Premium Series #12","2019-12-21","2019-12-21","Online",0,55.5
39948,636,"Hard Read Ultimate #49 Showdown Singles","2019-12-21","2019-12-21","Harrisburg, PA",0,60
39947,558,"Hard Read Ultimate #49 Ultimate Doubles","2019-12-21","2019-12-21","Harrisburg, PA",1,130
39946,558,"Hard Read Ultimate #49 Ultimate Singles","2019-12-21","2019-12-21","Harrisburg, PA",0,270
44227,152,"Have At You! #30","2019-12-21","2019-12-21","Online",0,50
39674,204,"HIVEMAS (SSBM Doubles)","2019-12-21","2019-12-21","Nürnberg, Germany",1,221.57
39673,204,"HIVEMAS (SSBM Singles)","2019-12-21","2019-12-21","Nürnberg, Germany",0,480.79
39672,558,"HIVEMAS (SSBU Doubles)","2019-12-21","2019-12-21","Nürnberg, Germany",1,106.34
39671,558,"HIVEMAS (SSBU Singles)","2019-12-21","2019-12-21","Nürnberg, Germany",0,317.95
42831,409,"Kingdom Duels 1v1","2019-12-21","2019-12-21","Europe",0,44.32
39719,245,"Relog Esports Season 1","2019-12-21","2019-12-21","Belgrade, Serbia",1,10000
40985,158,"Ryzing Star Cup 3","2019-12-21","2019-12-21","Online",0,150
39767,164,"TCS Grand Finals 2019","2019-12-14","2019-12-21","Online",1,50000
42346,592,"Teamfight Tactics CUP 2019 by Wedel Up!","2019-10-28","2019-12-21","Online",0,4995
39845,627,"Teppen World Championship 2019","2019-12-21","2019-12-21","Japan",0,456721.47
39739,179,"TheViper vs Hera Bo7 Showmatch","2019-12-21","2019-12-21","Online",0,385
39708,558,"Ultimate Naifu Wars #7","2019-12-21","2019-12-21","Online",0,400
39670,558,"Ultimate Untag #5","2019-12-21","2019-12-21","Orléans, France",0,443.12
39863,151,"WardiTV Christmas Invitational 4","2019-12-13","2019-12-21","Online",0,1025
39777,245,"WESG 2019/20 - LatAM South Qualifier (CS:GO)","2019-12-21","2019-12-21","Online",1,4375
42823,534,"Winter Royale 2019 EU Day 2 PC","2019-12-21","2019-12-21","Europe",1,1350000
39864,179,"ZeratoR Free For All Showmatch Dec 2019","2019-12-21","2019-12-21","Online",0,2215.41
40036,547,"2020 Puzzle Battle World Championship - Qualifier","2019-12-20","2019-12-20","Online",0,400
40426,626,"BoomTV Code Red 2019-12-20","2019-12-20","2019-12-20","Online",1,25000
39716,245,"CLUTCH BR League Season 1","2019-09-09","2019-12-20","São Paulo, Brazil",1,14769
41975,371,"HotS League: REVIVAL 4","2019-12-04","2019-12-20","Seoul, Korea",1,10856.07
39740,406,"OSL FUTURES Phase 2 Tekken 7","2019-12-16","2019-12-20","Seoul, South Korea",0,8103.41
39858,151,"WESG 2019/20 - LatAM South Qualifier (SC2)","2019-12-12","2019-12-20","Online",0,1000
39857,151,"WESG 2019/20 - Mexico Qualifier (SC2)","2019-12-12","2019-12-20","Online",0,1000
43254,534,"Winter Royale 2019 Brazil Day 1 PC","2019-12-20","2019-12-20","Europe",1,330500
42804,534,"Winter Royale 2019 EU Day 1 PC","2019-12-20","2019-12-20","Europe",1,1350000
40757,151,"Kung Fu Cup 2019 - Weekly #2","2019-12-19","2019-12-19","Online",0,400
39700,179,"TaToH vs TheMax - NAC 3 Promo","2019-12-19","2019-12-19","Online",0,100
39715,245,"CBCS Season 2 - Playoffs","2019-12-12","2019-12-18","São Paulo, Brazil",1,7384.5
44207,534,"Platform Cash Cup - PC: Chapter 2 - Season 1 - EU - week 8","2019-12-18","2019-12-18","online",0,50000
43442,534,"War Legend: Invitational Series Finals","2019-12-16","2019-12-18","online",1,50000
40791,151,"OlimoLeague Week #177","2019-12-17","2019-12-17","Online",0,200
39735,504,"#51 MON SQUAD AMERICAS","2019-12-16","2019-12-16","Americas",1,300
39791,245,"FACEIT Pro League NA December Week #2 2019 (CS:GO)","2019-12-09","2019-12-16","Online",0,10000
42022,151,"Alpha X Younglings Tourney","2019-12-12","2019-12-15","Online",0,100
39868,536,"Capcom Cup 2019","2019-12-13","2019-12-15","Los Angeles",0,379500
39763,151,"Cheeseadelphia XI","2019-12-14","2019-12-15","Philadelphia, USA",0,15000
39643,510,"Chim Se Di Nang v Memo Bo15 Showmatch","2019-12-15","2019-12-15","Online",0,500
39682,510,"Classic Cup: Fight of the Hittite","2019-10-22","2019-12-15","Online",0,100
39623,245,"cs_summit 5","2019-12-12","2019-12-15","Los Angeles, USA",1,150000
39616,245,"DreamHack Open Sevilla 2019","2019-12-13","2019-12-15","Sevilla, Spain",1,1e+05
41368,504,"DreamHack Sevilla 2019 (PUBG)","2019-12-13","2019-12-15","Sevilla, Spain",1,3570.6
41085,626,"EEG Malta 3.0 2019","2019-12-13","2019-12-15","Malta",1,5562.5
40300,245,"ESEA Rank G EU 12-08/12-15 2019","2019-12-08","2019-12-15","Online",0,3000
39624,245,"ESEA Season 32: Global Challenge","2019-12-14","2019-12-15","Dallas, USA",1,75000
41015,164,"ESL Wintermeisterschaft 2019 (LoL)","2019-10-07","2019-12-15","offline Finals",1,33799.5
43168,694,"Game Pass Challenge","2019-12-14","2019-12-15","Lyon, France",1,33315.93
39664,245,"Gamers Club Masters IV","2019-12-12","2019-12-15","Maresias, São Paulo, Brazil",1,14764.21
39830,566,"GLL Apex Legends Series - EMEA","2019-12-14","2019-12-15","Europe",1,25000
39829,566,"GLL Apex Legends Series - NA","2019-12-14","2019-12-15","North America",1,25000
39713,245,"Grosvenor Esports Season 3 - Finals (CS:GO)","2019-12-14","2019-12-15","Coventry, England, United Kingdom",1,8006.7
39837,426,"NCS Grand Finals - Overwatch: Huntington","2019-12-13","2019-12-15","Huntington Beach",1,15000
39665,245,"NCS Grand Finals 2019 @ Fragadelphia 14","2019-12-13","2019-12-15","Philadelphia, Pennsylvania, USA",1,35000
39662,245,"NEST Pro Series 2019 (CS:GO)","2019-12-12","2019-12-15","Suzhou, Jiangsu, China",1,50000
39618,272,"Planet Dirt Cup 2","2019-12-15","2019-12-15","Online",0,886.35
39617,245,"Qi Banja Luka 2019","2019-12-14","2019-12-15","Banja Luka, Bosnia",1,35000
39645,558,"Relaxing Station","2019-12-15","2019-12-15","Online",0,500
41830,335,"RGL NA HL Season 4 Invite","2019-10-07","2019-12-15","Online",1,1126
39685,409,"RLCS Season 8 - Finals","2019-12-13","2019-12-15","Madrid, Spain",1,529500
39786,245,"Russian eSports Cup 2019 (CS:GO)","2019-12-14","2019-12-15","Kazan, Tatarstan, Russia",1,23850
39714,245,"Swiss Esports League - Fall Season 2019: Finals (CS:GO)","2019-12-15","2019-12-15","Biberist, Solothurn, Switzerland",1,3813.3
40944,534,"Trymacs Invitational Tournament - 2","2019-12-15","2019-12-15","Online",1,25587.5
39615,272,"Turbos Follower Cup","2019-12-15","2019-12-15","Online",0,155.12
39642,439,"US Nationals 2019","2019-12-13","2019-12-15","Las Vegas",1,140000
39771,231,"X-Bet.co Rampage Series #6","2019-12-09","2019-12-15","online",1,5000
39709,231,"Yabo Supreme Cup","2019-12-13","2019-12-15","Haikou, China",1,71720
39897,439,"Benelux League Season 4 Finals","2019-12-14","2019-12-14","Alphen aan den Rijn",1,10745.46
39611,245,"BLAST Pro Series: Global Final 2019","2019-12-12","2019-12-14","Riffa, Barhain",1,480000
39612,245,"BLAST Pro Series: Global Final 2019 - Pro Standoff","2019-12-12","2019-12-14","Riffa, Barhain",1,20000
41976,409,"BluScr3n's 1v1 Tournament","2019-12-14","2019-12-14","United States",0,100
39881,204,"Bob-omb Battlefield (SSBM Doubles)","2019-12-13","2019-12-14","Tampere, Finland",1,133.47
39880,204,"Bob-omb Battlefield (SSBM Singles)","2019-12-13","2019-12-14","Tampere, Finland",0,567.24
39879,558,"Bob-omb Battlefield (SSBU Doubles)","2019-12-13","2019-12-14","Tampere, Finland",1,344.8
39878,558,"Bob-omb Battlefield (SSBU Singles)","2019-12-13","2019-12-14","Tampere, Finland",0,1401.42
39882,406,"Bob-omb Battlefield (T7)","2019-12-13","2019-12-14","Tampere, Finland",0,300.31
40355,352,"CrossFire Stars 2019","2019-12-07","2019-12-14","Taicang, China",1,820000
39663,245,"Dragon Spirit Cup 2019","2019-12-14","2019-12-14","La Plata, Argentina",1,1350
41223,245,"ESEA Rank G NA 12-08/12-14 2019","2019-12-08","2019-12-14","Online",0,3000
39658,245,"ESL Nationals Česko a Slovensko - Season 2 Playoffs (CS:GO)","2019-12-07","2019-12-14","Online / Final: Katowice, Poland",1,4366
40874,588,"ESL Premium Series #11","2019-12-14","2019-12-14","Online",0,55.5
40975,532,"ESL RS MAPFRE Season 3","2019-12-14","2019-12-14","Madrid, Spain",0,19260
39659,245,"ESL Wintermeisterschaft 2019 (CS:GO)","2019-09-25","2019-12-14","Online / Final: Magdeburg, Saxony-Anhalt, Germany",1,31162.32
39613,272,"Evoleaf Cup","2019-12-14","2019-12-14","Online",0,110.8
39770,626,"GameBattles APAC Challengers: 2000 Series Tournament #5","2019-12-14","2019-12-14","Online",1,500
39936,245,"GeForce Cup Pacific - Cambodia","2019-12-14","2019-12-14","Phnom Penh",1,500
39941,245,"GeForce Cup Pacific - Malaysia","2019-12-13","2019-12-14","Malaysia",1,846.23
39942,245,"GeForce Cup Pacific - Thailand","2019-12-14","2019-12-14","Bangkok",1,2316.81
39945,558,"Hard Read Ultimate #48","2019-12-14","2019-12-14","Harrisburg, PA",0,225
44261,231,"IeSF World Championships 2019 (Dota 2)","2019-12-12","2019-12-14","Seoul, South Korea",1,11825
39696,406,"IeSF World Championships 2019 (Tekken 7)","2019-12-12","2019-12-14","Seoul, South Korea",0,2365
40676,529,"King Pro League Fall 2019","2019-09-06","2019-12-14","Chengdu / Wuhan, China",1,1159511.98
39661,245,"NEST Pro Series 2019 Female (CS:GO)","2019-12-12","2019-12-14","Suzhou, Jiangsu, China",1,10000
40654,554,"PUBG Mobile Star Challenge World Cup 2019","2019-12-12","2019-12-14","Riyadh, Saudi Arabia",1,3e+05
40984,158,"Ryzing Star Cup 2","2019-12-14","2019-12-14","Online",0,150
40667,558,"Saint Smash #2","2019-12-14","2019-12-14","St. Gallen, Switzerland",0,304.9
39862,151,"Starcraft2.fi 9V. Cup","2019-12-02","2019-12-14","online",0,644
39889,409,"The Salt Mine - Europe","2019-11-12","2019-12-14","Europe",0,5000
41264,650,"Titled Arena December '19","2019-12-14","2019-12-14","Online",0,1000
41664,650,"Titled Arena Warm-up December '19","2019-12-14","2019-12-14","Online",0,100
41029,231,"WESG 2019/20 - Brazil Qualifier (Dota 2)","2019-12-14","2019-12-14","Online",1,3126
39647,151,"WESG 2019/20 - China Qualifier (SC2)","2019-12-11","2019-12-14","Suzhou, China",0,14752.5
39660,245,"WESG 2019/20 - Greater China Qualifier (CS:GO)","2019-12-11","2019-12-14","Suzhou, Jiangsu, China",1,34368
39738,569,"WTCR 2019","2019-12-14","2019-12-14","Sepang Circuit, Malaysia",0,11100
39854,231,"Asian DOTA2 Gold Occupation Invitational Competition S8","2019-11-25","2019-12-13","Online",1,42729
39693,534,"Gotaga On Tour - FINALE","2019-12-13","2019-12-13","Paris, France",0,55660.39
39646,558,"Orbitar 82","2019-12-13","2019-12-13","Seattle, WA",0,570
39656,245,"AOC & Western Digital Winter Clash 2019","2019-12-03","2019-12-12","Online",1,10579.8
39654,245,"Aorus League 2019 - Southern Cone - Season 4 Playoffs","2019-12-10","2019-12-12","Online",1,1000
39759,504,"ESL Wintermeisterschaft 2019 (PUBG)","2019-10-01","2019-12-12","Online",1,22200
39657,245,"Polska Liga Esportowa S7 Grupa Mistrzowska - Finals (CS:GO)","2019-12-07","2019-12-12","Rzeszow, Podkarpackie Voivodeship, Poland",1,33909.2
39653,245,"Aorus League 2019 - Brazil - Season 4 Playoffs","2019-12-10","2019-12-11","Online",1,1000
40319,245,"D!nk Cup Season 1","2019-12-11","2019-12-11","Hanoi",1,2300
39655,245,"D!nk Cup Season 1","2019-12-11","2019-12-11","Hanoi, Vietnam",1,2300
40879,588,"ESL Premium Series November 2019","2019-12-11","2019-12-11","Online",0,83.25
43961,534,"Platform Cash Cup - PC: Chapter 2 - Season 1 - EU - week 7","2019-12-11","2019-12-11","online",0,50000
39692,626,"COD: MW Streamer Invitational","2019-12-10","2019-12-10","Online",1,250000
42386,409,"GLORY ROCKET CUP DECEMBER #2","2019-12-10","2019-12-10","Europe",1,33.6
42162,177,"No Rush November NR20 Tournament","2019-10-07","2019-12-10","Online",0,500
40790,151,"OlimoLeague Week #176","2019-12-10","2019-12-10","Online",0,200
39639,504,"WEGL Weibo Cup 2019 Winter","2019-12-01","2019-12-10","China",1,71081.2
39610,151,"Afreeca World Invitational #48","2019-12-09","2019-12-09","Online",0,200
39790,245,"FACEIT Pro League NA December Week #1 2019 (CS:GO)","2019-12-02","2019-12-09","Online",0,10000
39649,245,"BSL 2019 Facid Edition","2019-12-07","2019-12-08","Teresina, Piauí, Brazil",1,1300
39550,245,"Conquerors Insignia 2019","2019-12-07","2019-12-08","Kuala Lumpur, Malaysia",1,70000
39549,245,"DreamHack Delhi Invitational 2019","2019-12-06","2019-12-08","New Delhi, India",1,54704.52
39593,245,"ESEA NA CS:GO Advanced Season 32 - Playoffs","2019-11-13","2019-12-08","Online",1,15000
40299,245,"ESEA Rank G EU 12-01/12-08 2019","2019-12-01","2019-12-08","Online",0,3000
39545,245,"ESL Championnat National Winter 2019","2019-12-07","2019-12-08","Arles, France",1,16588.36
39551,245,"ESL Pro League Season 10: Finals","2019-12-03","2019-12-08","Odense, Denmark",1,6e+05
39568,553,"Formula V Challenge #7 2019","2019-12-08","2019-12-08","Cham, Zürich",0,9086.4
41945,534,"Fortnite Champion Series - Chapter 2 - Season 1 - Grand Finals: Europe","2019-12-08","2019-12-08","Online",1,919200
41966,534,"Fortnite Champion Series - Chapter 2 - Season 1 - Grand Finals: NA East","2019-12-08","2019-12-08","Online",1,574500
41969,534,"Fortnite Champion Series - Chapter 2 - Season 1 - Grand Finals: NA West","2019-12-08","2019-12-08","Online",1,229800
41008,528,"Fragadelphia Winter Wartide","2019-12-07","2019-12-08","Huntington Beach",1,12000
40839,595,"Gears Esports 2019-20 San Diego Major","2019-12-06","2019-12-08","San Diego, United States",1,240000
39650,245,"Get In Pro League Season 1","2019-12-08","2019-12-08","Kyiv, Ukraine",1,12000
39640,504,"GLL Wingman IX EMEA & CIS","2019-12-06","2019-12-08","Online",1,25000
39574,504,"GLL Wingman IX Pro Americas","2019-12-07","2019-12-08","Online",1,50000
39621,504,"GLL Wingman IX Pro EMEA & CIS","2019-12-07","2019-12-08","Online",1,50000
39841,629,"GP eRacing Series 2019","2019-12-07","2019-12-08","Bangkok, Thailand",0,3465
39877,204,"Mango's Birthday Bash (SSBM Doubles)","2019-12-07","2019-12-08","Toronto, Canada",1,1885.72
